name,review,image
Merrell Accentor Sport Mid GTX,"Geschreven bij Merrell Accentor Sport Mid GTX Wandelschoenen Dames - Black/Aquifer- Maat 39
Als Merrell fan ben ik blij dat ze evolueren naar kwaliteit toe. Nu is er ook een schokdemping in de hiel voorzien, wat bij mijn oude exemplaar nog niet het geval was. Erg blij met deze robuuste lichte stapper. Merrell is voor mij voor iedere dag!",https://media.s-bol.com/WBkZkMG89kL4/DYLQgA/550x393.jpg
Wandelschoenen Meindl 3825-44 Caribe,"wout bergers heeft de volgende dag bezorgd zoals afgesproken, wat fijn is als je bij een partner koopt dat deze ook de afspraken nakomt. oude meindl schoenen maat 45 kwamen overeen met deze meindl maat 45. goede harde zool. heb de eerste dag geen last gehad van ""moeten inlopen"" ook nog eens 75eu voordeliger dan mijn vorige meindl schoenen, beide zijn cat a & plege II.",https://media.s-bol.com/Rwwpq2lBl5wY/APJO5A3/550x359.jpg
Keen Targhee III Mid Heren Wandelschoenen | | Leer |,"Geschreven bij Keen Targhee III Mid Heren Wandelschoenen Bungee Cord/Black | Bruin | Leer | Maat 44 | K1017786
Snelle levering, correcte prijs en kwaliteit",https://media.s-bol.com/YYqr9vqwGlPn/LnZnPA/550x335.jpg
"Teva Wandelschoenen - Maat 41 - Mannen - olijf groen,bruin,zwart","Geschreven bij Teva Wandelschoenen - Maat 44 - Mannen - grijs,zwart
Naast mijn lage vol lederen wandelschoenen wilde ik een paar halfhoge gore-tex wandelschoenen voor de zeer natte dagen. Naar aanleiding van de recensies, en omdat ze in de outlet zeer sterk afgeprijsd waren voor mijn maat, heb ik deze schoenen gekocht. Zonder enige spijt. Ze zijn comfortabel. Hebben weinig inlooptijd nodig (geen). En hebben veel ruimte bij de tenen. Dat laatste is vrij uniek en erg aangenaam.Aanrader!!",https://media.s-bol.com/RlENJDxJy89L/550x373.jpg
"Teva Wandelschoenen - Maat 41 - Mannen - olijf groen,bruin,zwart","Geschreven bij Teva Wandelschoenen - Maat 43 - Mannen - grijs,zwart
uiterst comfortabel, soepel, lichtvoetig",https://media.s-bol.com/RlENJDxJy89L/550x373.jpg
"Teva Wandelschoenen - Maat 41 - Mannen - olijf groen,bruin,zwart","Geschreven bij Teva Wandelschoenen - Maat 44 - Mannen - olijf groen,bruin,zwart
Heel goede schoenen, maar 1 minpuntje: als je brede voeten hebt moet je de extra zool eruit nemen, anders knellen ze.",https://media.s-bol.com/RlENJDxJy89L/550x373.jpg
GRI Torino Low,"Geschreven bij Grisport Torino Low Wandelschoenen Unisex - Grey - Maat 39
Stevige wandelschoen. Geeft goede ondersteuning aan de enkels. Prijs kwaliteit is zeker zeer goed.Ik heb brede voeten en deze passen perfect. Maat 39 is effectief maat 39. En je kan er steunzolen inleggen want de zool is uitneembaar.",https://media.s-bol.com/ROBVPYoO8ngL/550x332.jpg
GRI Torino Low,"Geschreven bij Grisport Torino Low Wandelschoenen Unisex - Grey - Maat 38
Lekkere lichte schoenen met een goede prijs-kwaliteitverhouding. Lopen lekker",https://media.s-bol.com/ROBVPYoO8ngL/550x332.jpg
GRI Torino Low,"Geschreven bij Grisport Torino Low Wandelschoenen Unisex - Grey - Maat 45
Zitten comfortabel, zijn stevig en hebben een leuk design, enige minpuntje is dat de veters iets langer hadden gemogen",https://media.s-bol.com/ROBVPYoO8ngL/550x332.jpg
GRI Torino Low,"Geschreven bij Grisport Torino Low Wandelschoenen Unisex - Black - Maat 41
Ik heb deze schoenen nu 2 maanden en wat ben ik er blij mee. Ik heb kritische voeten; breed en steunzolen. Een goed zittende schoen vinden voor mijn voeten is ingewikkeld,  maar gevonden nu ik deze schoenen heb. Lopen licht, zitten goed om mijn voet en kan er heerlijk op wandelen.",https://media.s-bol.com/ROBVPYoO8ngL/550x332.jpg
GRI Torino Low,"Geschreven bij Grisport Torino Low Wandelschoenen Unisex - Black - Maat 41
Zowel mijn hond als ikzelf zijn blij met deze soepele uitlaatschoenen",https://media.s-bol.com/ROBVPYoO8ngL/550x332.jpg
GRI Torino Low,"Geschreven bij Grisport Torino Low Wandelschoenen Unisex - Black - Maat 41
Schoen past precies om de voet. Geeft veel ondersteuning en is toch licht.",https://media.s-bol.com/ROBVPYoO8ngL/550x332.jpg
Comforthulpmiddelen SchoenSpike Original - XL schoenmaat 45-50,"Geschreven bij Comforthulpmiddelen SchoenSpike Original - L schoenmaat 40-44
dit is het beste wat ik in al die jaren heb gehad, goede grip met ijzel, en nu met sneeuw/opvriezen van weggedeeltes zeer goede grip ,stalen pennen blijven ook goed als je op steen loopt nog geen slijtage,",https://media.s-bol.com/3yznkE3gwL7Q/YWBJBzY/550x435.jpg
Merrell Moab Speed Low AC Wandelschoenen voor Kids- Zwart - Maat 36,Mooi en degelijk wandelschoen als verwacht van Merrell. Helaas maat 30 ipv 36 ontvangen. Terug gestuurd en opnieuw besteld. En voor een 2de keer maat 30 ontvangen. Ook staat het duidelijk maat 36 in bestelling. Heel frustrerend!,https://media.s-bol.com/yAA5AA2oRLr7/mGM9Zn/550x283.jpg
Grisport,"Geschreven bij Grisport Wandelschoenen - Maat 43 - Mannen - zwart/grijs
Goede pasvorm",https://media.s-bol.com/gn55Pn0LM5Br/550x269.jpg
Grisport,"Geschreven bij Grisport Wandelschoenen - Maat 47 - Mannen - zwart/grijs
Gri Sport wandelschoenen zijn prima; goede pasvorm en betaalbare prijs voor schoenen met Vibram zolen. Allen jammer dat er geen 1/2 maten voorradig zijn.",https://media.s-bol.com/gn55Pn0LM5Br/550x269.jpg
Skechers Escape Plan heren wandelschoenen A - Zwart - Maat 40 - Extra comfort - Memory Foam,Mijn tweede paar.,https://media.s-bol.com/zXKPYjyNA0Lq/550x326.jpg
Regatta Gatlin Low Wandelschoenen - Kinderen,"Geschreven bij Regatta Gatlin Low Wandelschoenen - Kinderen - Rood
Mijn kleinzoon loopt er graag mee prima schoen!",https://media.s-bol.com/NEkXY013yDxN/550x359.jpg
Regatta - Kids' Samaris V Waterproof Walking Boots - Wandelschoenen - Kinderen,"Geschreven bij De Regatta Samaris V Middelhoge Wandelschoenen - Kinderen - Waterdicht - Ademend - Lichtgrijs - Maat 36
Goede wandelschoenen.",https://media.s-bol.com/1rP9OR7gDnBZ/550x467.jpg
Meindl Portland GTX - Wandelschoenen - Cat.A - Vrouwen,"Geschreven bij Meindl Portland GTX - Wandelschoenen - Mannen - Maat 44.5 - Bruin
Perfect . Ik loop normaal gesproken een jaar op wandelschoenen mijn oude precies dezelfde als deze aankoop waren inmiddels 13,5 maand oud ( 13km per dag ) . Bij ons de locale speciaal zaak voor wandel en hardloop schoenen was dicht en op de site van hun stond eigenlijk niet op dat geen zaken doen en heb ze dus een mail gestuurd geen reactie!! Ik dus hier op de site gekeken en vond deze verkoper . Ik had gelukkig mijn bonnetje nog waar alles op stond ( had liever een ander kleur gehad, maar dat terzijde) dus kon exact dezelfde schoenen kopen. Plus ik vind hier de optie achteraf betalen erg prettig dus ik ben achteraf heel blij dat ik mijn bonnetje had zodat ik exact de schoenen kon kopen en nu heel tevreden ben . Vier sterren was ook genoeg geweest ik dacht doe maar vijf zodat mijn Review goed naar voren zou komen dat mensen er misschien wat aan hebben",https://media.s-bol.com/3BMJZZ83vDM/550x433.jpg
Meindl Portland GTX - Wandelschoenen - Cat.A - Vrouwen,"Geschreven bij Meindl Portland GTX - Wandelschoenen - Mannen - Maat 52 - Bruin
Ik kon hier vrij makkelijk mijn wandelschoenen online bestellen vanwege mijn grote schoenmaat en omdat mijn normale schoenenzaak voor grote maten in Duitsland vanwege corona moeilijk tot niet bereikbaar was voor mij.",https://media.s-bol.com/3BMJZZ83vDM/550x433.jpg
Meindl Portland GTX - Wandelschoenen - Cat.A - Vrouwen,"Geschreven bij Meindl Portland GTX - Wandelschoenen - Cat.A - Vrouwen - Maat 39 - Grijs/ Blauw
Goede pasvorm,je loopt er zo mee weg. Een fijne schoen voor lange wandelingen.",https://media.s-bol.com/3BMJZZ83vDM/550x433.jpg
Hanwag Banks,Heel goede wandelschoenen vooral dit model met brede voorvoet,https://media.s-bol.com/g78j8nDlzwXj/mw45MBG/550x417.jpg
Wolky Comfortschoenen Roll Slide,"Prima schoen, draag deze al jaren",https://media.s-bol.com/m2R1rWVYXMnA/550x253.jpg
New Balance H754 Zwart - Heren Schoenen - H754KR - Maat 41.5,"Geschreven bij New Balance H754 Zwart - Heren Schoenen - H754KR - Maat 44
Prijs kwaliteit is dik in orde",https://media.s-bol.com/9BkB576PGDx/550x335.jpg
Grisport Schoen Walker Low - Zwart 01 - 36,"Geschreven bij Grisport Wandelschoenen - Maat 43 - Mannen - zwart/grijs
Goede pasvorm",https://media.s-bol.com/RXGj0PJmz1Jq/qmX4o2/550x412.jpg
Grisport Schoen Walker Low - Zwart 01 - 36,"Geschreven bij Grisport Wandelschoenen - Maat 47 - Mannen - zwart/grijs
Gri Sport wandelschoenen zijn prima; goede pasvorm en betaalbare prijs voor schoenen met Vibram zolen. Allen jammer dat er geen 1/2 maten voorradig zijn.",https://media.s-bol.com/RXGj0PJmz1Jq/qmX4o2/550x412.jpg
Comforthulpmiddelen SchoenSpike Original - schoenmaat,"Geschreven bij Comforthulpmiddelen SchoenSpike Original - L schoenmaat 40-44
dit is het beste wat ik in al die jaren heb gehad, goede grip met ijzel, en nu met sneeuw/opvriezen van weggedeeltes zeer goede grip ,stalen pennen blijven ook goed als je op steen loopt nog geen slijtage,",https://media.s-bol.com/gjpjLk46jlD/550x537.jpg
Travelin' Svendborg - Lage Dames wandelschoenen - Waterdicht en ademend - 43,"Geschreven bij Travelin' Svendborg - Lage Dames wandelschoenen - Waterdicht en ademend - Blauw Leer - Maat 39
Schoenen lopen heerlijk. Ook in het bos en in bergachtig gebied.In een woord Top",https://media.s-bol.com/YMn5onNpv02K/550x344.jpg
Travelin' Svendborg - Lage Dames wandelschoenen - Waterdicht en ademend - 43,"Geschreven bij Travelin' Svendborg - Lage Dames wandelschoenen - Waterdicht en ademend - Blauw Leer - Maat 40
Lopen heerlijk met een fijne zool en leest",https://media.s-bol.com/YMn5onNpv02K/550x344.jpg
Travelin' Svendborg - Lage Dames wandelschoenen - Waterdicht en ademend - 43,Heerlijke soepele wndelschoenen die ook warm zitten,https://media.s-bol.com/YMn5onNpv02K/550x344.jpg
Travelin' Svendborg - Lage Dames wandelschoenen - Waterdicht en ademend - 43,"Geschreven bij Travelin' Svendborg - Lage Dames wandelschoenen - Waterdicht en ademend - Blauw Leer - Maat 36
Comfortabel",https://media.s-bol.com/YMn5onNpv02K/550x344.jpg
Keen Mid Dames Wandelschoenen | | |,"Geschreven bij Keen Terradora II Mid Dames Wandelschoenen Magnet/Ocean Wave |  Grijs | Mesh | Maat 37
Aangeschaft omdat ik steeds pijnlijke schenen en enkels overhield aan elke dagtocht met mijn zwaardere lederen schoenen, wel van een gerenommeerd merk . Ben klein van gestalte waardoor de bovenranden van die schoenen achteraan te hoog op het onderbeen wreven en een hele tijd die schoenen opheffen bezorgde me last. Dit schoeisel blijkt perfect: lichtgewicht, soepel en extra kussentje aan de enkel achteraan. Past op maat, de hielen worden in de schoen goed omvat. Niet geschikt voor echt brede voeten, daarvoor is er net te weinig plaats, kan onaangenaam worden. Net getest, 10 dagen telkens 12 à 15 km/dag in de Eifel. Geen enkel pijntje.",https://media.s-bol.com/mN6DvWJn3oNE/jYLNGzy/550x292.jpg
Keen Mid Dames Wandelschoenen | | |,"Geschreven bij Keen Terradora II Mid Dames Wandelschoenen Magnet/Ocean Wave |  Grijs | Mesh | Maat 38
Prima schoenen. Zitten lekker, lopen lekker en zijn waterdicht.Geen spijt van de aankoop",https://media.s-bol.com/mN6DvWJn3oNE/jYLNGzy/550x292.jpg
Keen Mid Dames Wandelschoenen | | |,"Geschreven bij Keen Terradora II Mid Dames Wandelschoenen Magnet/Ocean Wave |  Grijs | Mesh | Maat 40
In 2018 kocht ik Keen schoenen en liep ik de Incatrail naar Machu Picchu in Peru. Daarna in Nederland wekelijks ruim 25 km gewandeld. Nooit blaren, altijd warme en droge voeten. Nu zijn ze versleten en heb ik hier precies dezelfde gevonden. Blij mee!",https://media.s-bol.com/mN6DvWJn3oNE/jYLNGzy/550x292.jpg
Columbia Redmond III Mid Wandelschoenen Dames Waterdicht - Dames,"Geschreven bij Columbia REDMOND III MID - Wandelschoenen Dames Waterdicht - Maat 41
Deze wandelschoen zit heerlijk! Ik adviseer om een maatje kleiner te nemen. Zeer geschikt voor mensen met brede en gevoelige voeten. Binnenmateriaal is zacht waardoor je je voeten niet snel open loopt.",https://media.s-bol.com/kg4Y5o7yVWkK/GoEKo3/550x367.jpg
Mountain Peak leren heren wandelschoenen - Bruin,"Geschreven bij Mountain Peak heren wandelschoenen categorie B - Bruin - Maat 43 - Uitneembare zool
Prijs kwaliteit verhouding is perfect.",https://media.s-bol.com/M7pYr7gZ9KAA/k87JgjE/550x457.jpg
Meindl Eppan Lady GTX - Schoenen - schoenen,Gweldige wandelschoenen. Zeer aangenaam voor de voeten omdat ze wat ruimte in de breedte bieden. Niet zwaar.,https://media.s-bol.com/mNWOvLQgNXGR/NOXoRQ8/550x476.jpg
Meindl Eppan Lady GTX - Schoenen - schoenen,"Geschreven bij Meindl Eppan Gore-tex Dames Wandelschoenen 5541-49 - Kleur Blauw - Maat 41.5
Deze schoenen zijn niet waterdicht. Als ik een half uur door het natte gras gelopen heb, dan zijn mijn sokken nat. Zijn geretourneerd naar Meindl en getest. Volgens Meindl zijn ze wel waterdicht, dus zo retour gekregen. Een dure miskoop, want het probleem is niet opgelost. Had ze speciaal gekocht omdat ik veel door de weilanden loop. Verkoper kan er verder ook niks mee, dus ik heb een paar lekke wandelschoenen waar ik weinig aan heb. Voor mij geen schoenen van Meindl meer. Loop nu op regenlaarzen van 20 euro als t gras nat is. Lopen beroerd, maar zijn wel waterdicht.",https://media.s-bol.com/mNWOvLQgNXGR/NOXoRQ8/550x476.jpg
Travelin' Aborg - Lage Heren Wandelschoenen - Waterdicht en ademend,"Geschreven bij Travelin' Aborg - Lage Heren Wandelschoenen - Waterdicht en ademend - Donkergrijs - Maat 41
Zit goed aan de voet",https://media.s-bol.com/L02yYpxBnq4X/gZrpVvY/550x301.jpg
Travelin' Aborg - Lage Heren Wandelschoenen - Waterdicht en ademend,"Geschreven bij Travelin' Aborg - Lage Heren Wandelschoenen - Waterdicht en ademend - Donkergrijs - Maat 42
Goede wandelschoen met steun en pasvorm. De binnen zool kan uitgenomen worden zodat je steunzolen kunt plaatsen.",https://media.s-bol.com/L02yYpxBnq4X/gZrpVvY/550x301.jpg
Columbia TRAILSTORM MID WATERPROOF Heren Wandelschoenen,Loopt prima maar absoluut niet blijvend waterdicht,https://media.s-bol.com/PGDn1zoJj4m4/jNPJvl/550x424.jpg
Columbia TRAILSTORM MID WATERPROOF Heren Wandelschoenen,"Retour . 42 was te klein.  Dus ik bestel nu een 43. Mooie schoen, en heel licht in gewicht.  42 dus retour. Maar dat gaat bij BOL altijd netjes.",https://media.s-bol.com/PGDn1zoJj4m4/jNPJvl/550x424.jpg
ECCO Track,"Geschreven bij Ecco Track 25M veterboots zwart - Maat 42
Een lekkere stevige wandelschoen",https://media.s-bol.com/JYvn3r7EwJEP/j2kDV0B/550x368.jpg
Merrell Moab Speed GTX Wandelschoenen Dames- Blauw,"Geschreven bij Merrell Moab Speed GTX Wandelschoenen Dames- Blauw - Maat 37
sportieve stapschoen met goede pasvorm, licht aan de voet en toch met stevige onderzool.",https://media.s-bol.com/39OlwoBPr1V9/550x303.jpg
Jack Wolfskin Vojo 3 Wandelschoenen,"Geschreven bij Jack Wolfskin - VOJO 3 TEXAPORE MID M - brown / phantom - Mannen - Maat 45
Comfortabel, waterdicht, Goede wandelschoenen zeker voor bij koud weer.",https://media.s-bol.com/3K0xRwEMYXV4/nrlX1zY/550x364.jpg
Jack Wolfskin Vojo 3 Wandelschoenen,"Geschreven bij Jack Wolfskin Vojo 3 Texaplore Mid Wandelschoenen Heren - Bruin - Maat 44
Zeer comfortabele en degelijke wandelschoen. Goeie kwaliteit!",https://media.s-bol.com/3K0xRwEMYXV4/nrlX1zY/550x364.jpg
Blackstone 999,"Geschreven bij Blackstone schoen 999 bruin bergschoen
Zeer goede, fijne schoenen",https://media.s-bol.com/mQMD1xAjy79R/550x434.jpg
Blackstone 999,"Geschreven bij Blackstone schoen 999 bruin bergschoen
super schoenen!  echt kwalitijd. deze schoenen gaan jaren mee,en de zachte zolen heb ik nog nergens in de schoenen gekregen! dat is super goed bedacht!!  ik ben echt tevrede!!  thanks",https://media.s-bol.com/mQMD1xAjy79R/550x434.jpg
Blackstone 999,"Geschreven bij Blackstone schoen 999 bruin bergschoen
30jaar geleden waren dit al de fijnste wandelschoenen nouja eerder bikerschoes echte stoere motorshoes",https://media.s-bol.com/mQMD1xAjy79R/550x434.jpg
Blackstone 999,"Geschreven bij Blackstone 999 Wandelschoen  - zwart
Ze passen",https://media.s-bol.com/mQMD1xAjy79R/550x434.jpg
"New Balance H754KR, Mannen, Zwart, Trekkinglaarzen maat: EU","Geschreven bij New Balance H754 Zwart - Heren Schoenen - H754KR - Maat 44
Prijs kwaliteit is dik in orde",https://media.s-bol.com/jMzMlVQN58R/550x335.jpg
Skechers - ARCH FIT DAWSON - MILLARD - Charcoal,"Geschreven bij Skechers Arch Fit Dawson Millard Heren Sneakers - Grijs - Maat 43
Deze schoenen zijn zeer geschikt voor mij aangezien ik zeer moeilijk loop . Ik heb er behoorlijke steun aan",https://media.s-bol.com/3rjEw6BgL4xA/m7l2gp/550x434.jpg
Skechers - ARCH FIT DAWSON - MILLARD - Charcoal,"Geschreven bij Skechers Arch Fit Dawson Millard Heren Sneakers - Grijs - Maat 45
Goede aankoop. Echt aanrader.",https://media.s-bol.com/3rjEw6BgL4xA/m7l2gp/550x434.jpg
Regatta Edgepoint - heren,"Geschreven bij Regatta - Edgepoint Mid WP Heren Wandelschoen - Brnswick/Blk - Maat 46
Nooit meer! Retourproces is heel omslachtig, ik heb op 9 juni retour aangemeld en nog steeds mijn geld niet terug...",https://media.s-bol.com/ZGY6ngBEpJE2/lvjyB7/550x415.jpg
Regatta Edgepoint - heren,"Geschreven bij De Regatta Edgepoint middelhoge wandelschoenen - heren - waterdicht - ademend - Groente
Schoenen zijn niet waterdicht zoals beschreven.",https://media.s-bol.com/ZGY6ngBEpJE2/lvjyB7/550x415.jpg
Timberland White Ledge Mid WP Dames Veterschoenen - Dark Brown,"Geschreven bij Timberland White Ledge Mid WP Dames Veterschoenen - Dark Brown - Maat 40
Had deze schoenen al maar die waren na 10 jaar echt helemaal op. Dus besteld en ontvangen. In de schoen zat een hard randje waardoor ik al snel een blaar kreeg op een teen. Maar vervelender, na 2 maanden zit er een gat in de binnenbekleding op de hak. Gelukkig werd dit door Bol.col netjes opgelost maar als schoenen al na 2 maanden kapot zijn ga ik ze niet meer bestellen. Timberland was een betrouwbaar merk.",https://media.s-bol.com/xjGzAKLvWGQB/j2oyMB/550x342.jpg
Meindl wandelschoen - Nebraska mid gtx - blauw,"Geschreven bij Meindl wandelschoen - Nebraska mid gtx - dames I blauw - 42
Reeds Meindl gehad . Duur maar laat echt niks van water door als je wandelt , aanbevolen merk door mijn vriend , hij kan het weten , heb zijn raad gevolgd ! Tevreden over de kwaliteit en om te poetsen achteraf .",https://media.s-bol.com/R2mj7Q9R7AL/550x477.jpg
Panama Jack - Heren Veterschoenen Panama C44 Napa Grass Castano/Chestnut - Bruin - Maat 40,"Geschreven bij Heren Veterschoenen Panama Jack Bota Panama C44 Donkerbruin - Maat 46
Lopen erg lekker",https://media.s-bol.com/YvwEX9jLJV2p/550x308.jpg
Travelin' Aborg - Heren Wandelschoenen - Waterdicht en ademend - leer,"Geschreven bij Travelin' Aborg - Heren Wandelschoenen - Waterdicht en ademend - Bruin leer - Maat 42
Mooie schoenen en sterk.Ik heb deze achoenen gekocht om de voeten droog te houden. Helaas worden je voeten gauw zeiknat. Ook laten de zeikanten binnen een paar maand los.Erg jammer!",https://media.s-bol.com/7DEgxP2XjAgQ/g5R03xr/550x396.jpg
Merrell Intercept,"Geschreven bij Merrell J73705 - Volwassenen Heren wandelschoenenVrije tijdsschoenenWandelschoenen - Kleur: Bruin - Maat: 44
Mijn 5 de paar merrell's, wel eerdere modellen. Dit zijn echt top wandel vrije tijdsschoenen, voor normaal sportief terrein.Let bij Merrell wel goed op met de maten, een 44 is in feite bijna een 42,5 vallen idd klein uit.Bestel dit merk dus 1,5 maat groter! heb je een 42,5 in werkelijke schoenmaat, bestel maar een 44, dit  is geen grapje! Nog een minpunt mijn laatste bestelling merrell's hebben meer dan een week door Polen gereisd...",https://media.s-bol.com/3oPYDM18D89/550x479.jpg
Grisport Salo Wandelschoenen - Heren,"Geschreven bij GRI Salo
Prima schoenen. voldoen aan de omschrijving",https://media.s-bol.com/gJJooowkjAYD/550x266.jpg
Travelin' Svendborg - Lage Heren wandelschoenen - Waterdicht en ademend - Leer,"Geschreven bij Travelin' Svendborg - Lage Heren wandelschoenen - Waterdicht en ademend - Grijs Leer - Maat 42
De levering was punctueel en correct. De prijs van de schoenen was interessant en de schoenen beantwoorden aan mijn verwachtingen.",https://media.s-bol.com/gkG2vrkEzjPl/550x301.jpg
Regatta Holcombe Iep Mid Wandelschoenen Vrouwen - Bruin - Maat 41,"Mooie stevige schoen, lijkt lekker te zitten maar valt helaas klein. Moet dus weer retour.",https://media.s-bol.com/JL2zQ4714gK/550x437.jpg
Grisport Travel Low,"Geschreven bij GRI Travel Low
Echt aan te bevelen.Loopt prettig en je kunt er gemakkelijk lange afstanden mee lopen.",https://media.s-bol.com/DZw1O85NlklB/4YQvL6/550x277.jpg
Meindl vakuum sento men gtx anthrazit - UK,"Geschreven bij Meindl Vakuum Men Sento Wandelschoenen 2719 31 Antraciet Gore-Tex
Super wandelschoenen!",https://media.s-bol.com/mBjll4RMQYE/550x514.jpg
Meindl vakuum sento men gtx anthrazit - UK,"Geschreven bij Meindl Vakuum Men Sento Wandelschoenen 2719 31 Antraciet Gore-Tex
Ivm ernstige ruggengraat problemen zijn de meeste schoenen en sneakers voor mij ongeschikt. Na jaren op Salomon en Lowa te hebben gelopen, heb ik deze Meindl wandelschoenen gekocht. Dit is het best van het best.",https://media.s-bol.com/mBjll4RMQYE/550x514.jpg
Keen Targhee III Heren Wandelsandalen | | Leer |,"Geschreven bij Keen Targhee III Heren Wandelsandalen Bison/Mulch | Bruin | Leer | Maat 46 | K1022423
zit lekker loopt lekker",https://media.s-bol.com/O6kN4Y2y7LPQ/x69wY5P/550x260.jpg
Meindl GTX,"Geschreven bij Meindl - Caracas Lady GTX - 3878-49 - Dames - Wandelschoenen - Blauw - Maat UK 8
Mooie, stevige, waterdichte wandelschoenen! Ik moe(s)t wel even wennen aan de stugheid van het materiaal. De schoenen moeten wel even ingelopen worden, dus in het begin niet te lange afstanden gaan lopen. Het inlopen lukte bij mij zonder blaren, maar de schoen moet wel even naar je voet gaan staan.",https://media.s-bol.com/BX05mMxwWyYX/PKQol1/550x379.jpg
Meindl GTX,"Geschreven bij Meindl Caracas Lady GTX Marine Wandelschoenen Dames
Mooi van kleurZacht stevige wandelschoenMoeilijke voeten daarvoor zijn top",https://media.s-bol.com/BX05mMxwWyYX/PKQol1/550x379.jpg
Grisport,Goede pasvorm,https://media.s-bol.com/7p66k16vgQ4j/550x264.jpg
Grisport,"Geschreven bij Grisport Wandelschoenen - Maat 47 - Mannen - zwart/grijs
Gri Sport wandelschoenen zijn prima; goede pasvorm en betaalbare prijs voor schoenen met Vibram zolen. Allen jammer dat er geen 1/2 maten voorradig zijn.",https://media.s-bol.com/7p66k16vgQ4j/550x264.jpg
Regatta Samaris Ii Lage Wandelschoenen - Heren - Waterdicht - Ademend - Marine,"Geschreven bij Regatta Samaris Ii Lage Wandelschoenen - Heren - Waterdicht - Ademend - Marine - Maat 42
Als je deze schoen koopt dat hebt je een toch wel goed produkt. Hij is mooi, soepel, hij is een beetje zwaar. Dus een degelijke schoen voor niet veel geld.Waar ik wel wil voor waarschuwen is de schoen is te klein. Ik heb normaal een schoenmaat 42. En ja deze is ook een ,42. Maar mijn voeten zitten er gekneld in. Niet zo erg dat ik er niet meer kan mee lopen, neen, maat het word wel pijnlijk als je een gehele dag in iets te kleine schoenen rond loopt.Normaal zit een 42 zelfs losjes aan mijn voeten, maar deze schoen klemt gewoon.Ik heb daar straks gaan kijken voor andere schoenen omdat mijn 2 paar versleten waren en nu blijkt zelf een 43 net groot genoeg te zijn.Vreemd genoeg kan ik nog in mijn andere 42 schoenen, maar nu blijkt dat de fabrikanten kleding en schoenen tussen de 2 a 3 % kleiner maken om materiaal te besparen.Broeken is het nog erger, daar heb ik 2 tot 3 maten groter. Vreemd want mijn broeken passen allemaal perfect, maar nieuwe kleding kan je best iets groter kopen.Wat ik zeker wil zeggen je zweet echt niet in deze schoen, hij voelt echt niet warm aan.",https://media.s-bol.com/7Lm1LO2j1RVj/550x384.jpg
Grisport,"Geschreven bij Grisport Wandelschoenen - Maat 45 - Unisex - bruin/zwart
Als pluspunt zou ik zeggen: voldoet aan verwachting.",https://media.s-bol.com/gD7Z9r7XjzD3/O5M9wB/550x380.jpg
Grisport,"Geschreven bij Grisport Anden Unisex Wandelschoenen
De wandelschoenen zijn voor mij goed. Ik heb ze al vaker gehad",https://media.s-bol.com/gD7Z9r7XjzD3/O5M9wB/550x380.jpg
Jack Wolfskin Vojo 3 Texapore Mid Wandelschoenen Dames,"Geschreven bij Jack Wolfskin Vojo 3 Texapore Mid Wandelschoenen Vrouwen - Maat 39
stevige schoen,valtwel klein",https://media.s-bol.com/B1ZZPOJV2DmJ/66OmqPl/550x366.jpg
Meindl Eppan,"Geschreven bij Meindl Eppan Gore-tex Wandelschoenen 5542-39 - Kleur Bruin - Maat 44
Heerlijke wandelschoenen. Absolute aanrader!",https://media.s-bol.com/rVn9AQG4gn4L/w02k4G1/550x468.jpg
Skechers Skech-Air Envoy Heren Wandelschoenen - Brown,"Geschreven bij Skechers Skech-Air Envoy Heren Wandelschoenen - Bruin - Maat 44
Zit confortabel. Heel tevreden over mijn aankoop.",https://media.s-bol.com/3rOVpO6Bkwrr/O5ow3p/550x322.jpg
Skechers Skech-Air Envoy Heren Wandelschoenen - Brown,"Geschreven bij Skechers Skech-Air Envoy Heren Wandelschoenen - Bruin - Maat 44
Perfect",https://media.s-bol.com/3rOVpO6Bkwrr/O5ow3p/550x322.jpg
Skechers Skech-Air Envoy Heren Wandelschoenen - Brown,"Geschreven bij Skechers Skech-Air Envoy Heren Wandelschoenen - Bruin - Maat 44
Mijn man loopt helemaal scheef op de schoenen. Ga kijken of ik t kan retourneren",https://media.s-bol.com/3rOVpO6Bkwrr/O5ow3p/550x322.jpg
Skechers Hiking Trego Base Camp wandelschoenen bruin - Maat 41,"Geschreven bij Skechers Hiking Trego Base Camp wandelschoenen bruin - Maat 38
Zijn dan, voor mij, totaal geen sexy schoenen.  Maar ohh, wat zitten ze heerlijk! Super stevig, goed aansluitend om de voeten en enkels. Gewoon mijn eigen maat genomen en zit dus als gegoten. Voel me stoer en staan best leuk onder een spijkerbroek of sportieve joggingbroek. Loopt bovendien echt fijn. Gelijk in de regen een wandeling van 1 uur gemaakt.  Geen spijt!!",https://media.s-bol.com/51XYVQoGPXPK/KZBmoEG/550x389.jpg
Skechers Hiking Trego Base Camp wandelschoenen bruin - Maat 41,"Geschreven bij Skechers Hiking Trego Base Camp wandelschoenen bruin - Maat 40
Stevige wandelschoen, leuke kleuren, zachte zool, geen pijnlijke voeten, vallen wel ruim uit in schoenmaat. Heb dan ook een paar moeten retourneren wegens te groot zijnde.",https://media.s-bol.com/51XYVQoGPXPK/KZBmoEG/550x389.jpg
